is_core,cluster_id
true,1
true,282
true,37
true,1
true,1
true,247
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,167
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,529
true,1
true,382
true,1
true,1
true,1
true,1
true,1
false,270
true,361
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
false,-1
true,247
true,247
true,270
true,1
true,1
true,1
true,1
false,172
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,174
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,228
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,234
true,1
true,1
true,1
true,1
false,591
true,1
true,1
true,1
true,546
true,1
true,1
true,1
true,1
true,270
true,469
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,77
true,1
false,-1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,37
true,361
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,13
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,403
true,1
true,1
true,1
true,1
true,591
true,1
true,382
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,13
true,1
true,483
true,1
true,1
false,-1
true,222
true,1
true,1
true,1
true,1
true,77
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,96
true,1
true,1
false,1
true,59
true,1
true,1
true,1
true,1
false,183
true,1
true,1
true,1
true,59
false,238
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,1
true,1
true,167
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,504
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
false,-1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,77
true,1
true,37
true,1
true,1
true,1
true,478
true,1
true,1
false,-1
true,1
false,-1
true,1
true,1
true,1
true,184
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,522
true,1
true,1
true,1
true,1
true,266
true,1
true,1
true,1
true,1
true,55
true,1
true,1
true,1
true,1
false,662
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
false,1
true,1
true,1
true,1
true,282
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,591
false,-1
true,415
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,54
true,228
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
false,567
true,1
true,1
true,1
true,1
true,1
true,1
true,274
true,1
true,1
true,52
true,1
true,591
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
false,8
true,1
true,1
true,1
true,1
true,1
true,1
false,77
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
false,-1
false,-1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
false,469
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,52
true,1
true,1
true,75
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
false,627
true,483
true,1
true,1
true,314
true,25
true,37
true,1
true,1
true,1
true,1
true,1
false,-1
true,55
true,1
true,1
true,1
true,1
true,1
true,1
false,452
true,247
true,1
false,49
true,1
false,-1
true,1
true,645
false,-1
false,649
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,37
true,109
true,54
true,1
true,591
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,109
true,1
true,1
true,1
true,1
true,1
true,1
true,273
true,1
true,1
true,1
true,1
true,1
true,55
true,1
true,1
true,82
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,55
true,1
false,195
true,82
true,294
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
false,-1
false,-1
true,1
true,1
true,1
true,55
true,274
true,1
true,1
true,1
true,1
false,228
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,55
false,-1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,52
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,37
true,37
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
false,487
true,77
true,1
true,1
true,1
true,1
true,247
true,1
true,1
false,32
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
false,1
true,1
true,37
true,1
true,1
true,1
true,1
true,561
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
false,-1
false,-1
true,281
true,1
false,-1
true,1
true,1
true,1
true,1
true,37
true,1
true,282
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,13
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,73
true,1
true,1
true,1
true,1
true,1
false,270
true,59
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,59
true,1
true,1
true,1
true,1
true,1
true,314
true,282
true,1
true,77
true,1
true,1
true,282
true,1
false,483
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,77
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,37
true,1
true,307
true,1
true,1
true,1
true,282
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,37
true,338
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,54
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,125
true,1
true,1
true,1
true,1
true,282
true,1
true,1
true,1
true,54
true,1
false,-1
true,1
true,1
true,217
true,247
true,77
true,1
true,1
true,1
true,1
true,247
false,-1
false,-1
false,-1
true,1
true,1
true,247
true,1
true,1
true,55
true,1
true,1
true,1
true,55
false,-1
true,77
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,54
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,247
true,1
true,270
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
false,115
true,37
true,1
true,1
true,1
true,1
false,264
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,256
true,1
true,1
true,1
true,49
true,1
true,1
true,1
true,1
true,55
true,1
true,1
true,1
false,-1
true,254
true,1
true,1
true,1
true,382
false,1
true,533
true,1
true,1
true,1
true,1
true,1
true,261
true,1
true,1
true,1
true,1
true,55
true,1
true,1
true,1
true,1
true,415
false,70
false,-1
true,139
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,247
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,217
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
false,-1
false,-1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,373
true,1
false,-1
true,270
true,55
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
false,433
true,382
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
false,-1
true,1
true,1
false,378
true,1
true,1
true,49
true,1
true,1
true,427
true,1
true,1
true,188
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,290
true,77
true,37
true,37
false,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
false,564
true,118
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,77
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,273
true,1
true,1
true,1
true,98
true,1
true,282
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,591
true,1
true,1
true,1
true,1
true,118
true,1
true,1
true,1
false,54
true,1
false,-1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,55
true,1
true,1
true,1
true,270
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,37
true,1
true,1
true,1
true,1
true,1
true,1
true,168
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,250
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,382
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,483
false,-1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,54
true,1
false,1
true,1
true,77
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,228
true,1
true,1
true,1
true,1
true,483
true,1
true,449
true,1
true,1
true,1
false,77
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,396
false,179
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,77
true,1
true,1
true,1
true,1
false,1
true,1
true,37
true,1
false,-1
true,1
true,1
true,1
true,1
false,552
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,483
true,1
true,77
true,37
false,551
true,1
true,1
false,270
true,1
false,558
true,1
true,118
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,512
true,37
true,37
false,1
true,37
true,1
true,1
true,1
true,1
true,1
false,477
true,1
true,1
true,1
true,1
true,1
true,477
true,77
true,1
true,55
false,-1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,37
true,591
false,-1
true,1
false,627
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,118
false,580
true,1
true,98
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,77
true,1
true,1
true,1
true,1
true,247
true,37
true,1
true,1
false,-1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,61
true,1
true,1
true,1
false,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,282
true,1
true,1
true,1
true,1
false,-1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,228
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,512
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,512
true,1
true,1
true,1
true,291
false,173
true,52
true,1
true,1
true,1
true,266
true,1
true,1
true,353
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,52
true,1
true,77
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
false,13
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,385
true,1
true,1
true,1
true,1
true,55
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,282
true,1
true,1
true,435
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
false,270
false,342
true,247
false,1
true,1
true,1
false,591
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,337
false,531
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
false,-1
true,1
true,1
true,382
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,37
true,37
true,37
true,55
true,1
true,37
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,1
true,1
true,1
true,55
true,1
true,1
true,185
true,1
false,1
true,1
true,1
true,1
true,1
false,442
true,1
true,1
true,1
true,1
true,1
true,1
false,118
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,303
true,1
true,1
true,1
true,1
false,371
true,1
true,1
true,1
true,1
true,1
true,55
true,1
true,1
true,1
true,37
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,644
true,469
true,1
true,274
true,1
true,1
false,-1
true,1
true,1
true,162
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,308
false,-1
true,282
true,1
true,1
true,1
true,1
true,1
true,1
false,1
false,1
true,1
true,1
true,627
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,37
true,1
true,1
true,1
false,-1
true,43
true,1
true,1
true,605
true,1
true,1
true,1
true,1
true,1
true,1
false,523
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,228
true,1
true,1
true,1
true,1
true,402
true,1
true,1
true,1
true,168
true,55
true,1
true,1
false,484
true,1
false,-1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,469
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,173
false,442
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,392
true,37
true,1
false,1
true,1
true,1
false,-1
true,1
true,1
false,144
true,1
true,1
true,1
true,1
true,1
true,282
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,483
true,1
true,109
true,1
true,1
true,1
true,493
true,493
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,49
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,37
false,609
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,228
true,293
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,247
true,1
true,55
true,1
true,1
false,427
true,1
true,1
true,1
true,483
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,77
true,37
true,1
true,1
true,1
true,369
true,247
true,1
true,1
true,1
true,1
true,1
true,167
true,1
true,1
true,77
true,1
true,1
true,1
true,1
true,1
true,1
true,77
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,54
true,1
true,247
false,282
true,1
true,1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
false,655
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,174
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,270
true,1
true,282
true,505
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,50
true,1
true,1
true,401
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,42
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
false,-1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
false,349
true,1
false,37
true,1
false,13
true,1
true,1
true,37
true,37
true,1
true,254
true,1
true,1
true,162
true,1
true,1
false,63
true,1
true,1
true,1
false,605
true,1
true,1
true,120
true,1
true,1
true,1
true,1
true,77
true,1
true,1
true,1
false,1
true,37
false,-1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,396
true,1
true,1
true,1
true,1
false,-1
false,630
true,1
true,1
true,1
true,1
true,1
true,118
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,37
true,1
true,1
true,1
true,1
true,1
false,303
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,37
true,82
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,52
true,1
true,1
true,77
false,1
true,54
true,164
true,247
true,1
false,55
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,55
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,98
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,512
true,1
true,7
true,266
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
false,273
true,1
false,-1
true,1
false,2
true,1
true,1
true,1
true,270
true,1
true,1
true,1
true,1
true,1
true,382
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,308
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,27
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,37
true,1
true,1
true,1
false,-1
true,1
false,-1
true,1
false,-1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,431
true,173
true,1
true,1
true,1
true,37
false,1
true,1
true,1
true,1
true,1
true,109
true,282
true,1
true,1
true,1
true,1
false,77
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,282
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
false,152
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
false,55
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,77
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,614
true,1
true,1
true,247
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,228
false,-1
true,37
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,140
true,1
true,1
true,1
true,1
true,1
false,0
true,1
true,1
true,1
true,1
true,55
true,1
true,307
true,1
false,-1
true,1
true,77
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,77
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,349
true,1
true,1
true,1
true,1
true,282
true,1
true,1
true,1
true,216
true,13
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,341
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,382
true,1
true,1
true,1
true,247
true,270
true,1
false,-1
true,1
true,1
true,1
true,1
true,266
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,54
true,1
true,1
true,1
true,319
true,1
true,1
true,77
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
false,216
true,1
true,1
true,1
true,37
true,1
false,-1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,77
true,1
false,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
true,469
true,1
true,54
true,1
true,77
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,105
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,382
true,382
true,1
true,1
true,1
true,55
true,1
true,1
true,1
true,1
true,1
true,1
false,234
true,1
true,1
true,1
false,-1
true,1
true,1
false,-1
false,1
true,1
true,55
true,1
true,1
true,1
true,1
true,247
true,282
true,1
true,1
true,1
true,54
true,394
true,1
true,1
true,1
true,228
true,37
true,37
true,37
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,55
true,1
true,1
true,1
true,1
true,173
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
false,-1
true,1
true,1
true,247
true,1
true,1
true,1
true,1
true,1
false,-1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,512
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,-1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,449
true,247
true,1
true,1
false,627
true,1
true,1
true,1
true,1
true,247
false,645
true,1
true,1
true,1
false,-1
true,1
true,549
true,1
true,1
false,42
true,77
true,1
true,1
true,167
true,1
true,1
true,1
true,1
true,1
true,37
true,241
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,37
true,1
true,1
true,1
true,1
true,1
false,622
true,1
true,1
true,477
false,348
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
false,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,270
true,1
true,1
true,1
true,1
true,1
false,-1
true,282
true,1
true,1
true,37
true,1
true,1
true,483
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
true,1
